"affy_hg_u133_plus_2","avg_expression","adj.P.Val","P.Value","t","B","logFC","Gene.ID","Gene.symbol","Gene.title","norm_p_value","p_value_plat_rank","norm_p_value_plat_rank","norm_avg_exprss","GEOreflect_rank","pval_rank","study_pval","study_B_val","study_pval_rank","wnt_assoc"
"1570023_at",6.19158829766667,0.00842150305889907,0.000990402645975693,-4.4939441887593,-1.18468709935917,-1.04872435,"641515","MGAT4EP","MGAT4 family member E, pseudogene",0.999009597268461,22,0.978,0.211673024885938,1241,1621,0.000990402645975693,-1.18468709935917,1621,FALSE
"1598_g_at",10.4205981788333,2.5753838703655e-05,3.80125246160943e-07,11.0120380524742,7.0430040390467,1.14813123566667,"2621","GAS6","growth arrest specific 6",0.999999619874739,27,0.973,0.752269452273501,63,807,3.80125246160943e-07,7.0430040390467,807,FALSE
"1729_at",7.12137940733333,5.53505010665745e-05,1.15509687639619e-06,9.82609939067912,5.89093715344606,1.154547948,"8717","TRADD","TNFRSF1A associated via death domain",0.999998844903042,16,0.984,0.330528682883089,805,1124,1.15509687639619e-06,5.89093715344606,1124,FALSE
"200014_s_at",8.99615386733333,1.45956423022144e-05,1.7218453196028e-07,-11.9293160204168,7.85784884979623,-1.19793468066667,"3183","HNRNPC","heterogeneous nuclear ribonucleoprotein C (C1/C2)",0.999999827815471,11,0.989,0.570182030525268,201,645,1.7218453196028e-07,7.85784884979623,645,FALSE
"200020_at",8.4198911595,8.109757415762e-06,6.79335874973753e-08,-13.091161166296,8.80684477569679,-1.379733205,"23435","TARDBP","TAR DNA binding protein",0.999999932066425,9,0.991,0.496518083207784,315,458,6.79335874973753e-08,8.80684477569679,458,FALSE
"200073_s_at",9.62363443233333,3.33104761723974e-06,1.73318330474856e-08,-14.981556475061,10.1814940962995,-1.422255622,"3184","HNRNPD","heterogeneous nuclear ribonucleoprotein D",0.999999982668184,6,0.994,0.650393181888327,124,284,1.73318330474856e-08,10.1814940962995,284,FALSE
"200593_s_at",9.7571191875,1.78216082717169e-05,2.3255215421908e-07,-11.5737206675655,7.54927537063574,-1.10039987166667,"3192","HNRNPU","heterogeneous nuclear ribonucleoprotein U",0.999999767447844,11,0.989,0.667456604245216,117,713,2.3255215421908e-07,7.54927537063574,713,FALSE
"200622_x_at",7.24141816566667,1.16077772278058e-05,1.2058925405384e-07,-12.3630463308976,8.22238411073397,-1.23774941,"808///805///801","CALM3///CALM2///CALM1","calmodulin 3///calmodulin 2///calmodulin 1",0.999999879410754,13,0.987,0.345873296806085,743,568,1.2058925405384e-07,8.22238411073397,568,FALSE
"200623_s_at",7.62480406816667,2.16045945309079e-06,8.53514845665496e-09,-16.0570498077721,10.8835326179825,-1.740030731,"808///805///801","CALM3///CALM2///CALM1","calmodulin 3///calmodulin 2///calmodulin 1",0.999999991464869,10,0.99,0.394881706581917,581,216,8.53514845665496e-09,10.8835326179825,216,FALSE
"200628_s_at",6.77125037766667,5.25303625314611e-05,1.07606778299472e-06,9.89840593848467,5.96465109951546,1.018971226,"7453","WARS","tryptophanyl-tRNA synthetase",0.999998923932142,31,0.969,0.285771515630914,989,1106,1.07606778299472e-06,5.96465109951546,1106,FALSE
"200636_s_at",5.59641381733333,1.77129443498051e-05,2.30665137211911e-07,11.5832377237672,7.55765161973726,1.3649358,"5792","PTPRF","protein tyrosine phosphatase, receptor type F",0.999999769334861,24,0.976,0.135591576324345,1486,712,2.30665137211911e-07,7.55765161973726,712,FALSE
"200642_at",11.23533973,2.85556779772741e-05,4.39690850611408e-07,-10.8501879855713,6.89263229296511,-1.08067308666667,"6647","SOD1","superoxide dismutase 1, soluble",0.99999956030913,7,0.993,0.856418268233087,21,841,4.39690850611408e-07,6.89263229296511,841,FALSE
"200650_s_at",11.4211125366667,1.2707623281329e-05,1.37360866195984e-07,-12.2028933556243,8.08925721797929,-1.16304058666667,"3939","LDHA","lactate dehydrogenase A",0.99999986263914,19,0.981,0.880165698107159,16,591,1.37360866195984e-07,8.08925721797929,591,FALSE
"200653_s_at",7.793262292,1.2410644219692e-05,1.32788785889709e-07,-12.24434955687,8.12388124847225,-1.335349058,"808///805///801","CALM3///CALM2///CALM1","calmodulin 3///calmodulin 2///calmodulin 1",0.999999867211221,12,0.988,0.416415804757925,513,585,1.32788785889709e-07,8.12388124847225,585,FALSE
"200655_s_at",7.56389257866667,2.75878989376355e-06,1.2614499644927e-08,-15.4554251495445,10.4973651058408,-1.55265733,"808///805///801","CALM3///CALM2///CALM1","calmodulin 3///calmodulin 2///calmodulin 1",0.999999987385517,9,0.991,0.38709536071472,607,250,1.2614499644927e-08,10.4973651058408,250,FALSE
"200658_s_at",8.80400853216667,3.98023721227446e-06,2.24218209671794e-08,-14.6073107792607,9.92435079015178,-1.49207874566666,"5245","PHB","prohibitin",0.999999977578195,14,0.986,0.545619997177257,244,308,2.24218209671794e-08,9.92435079015178,308,FALSE
"200659_s_at",6.49187647133333,7.69040044026829e-05,1.86436232461199e-06,-9.34884008886678,5.39222220057795,-1.03595472333333,"5245","PHB","prohibitin",0.999998135637532,19,0.981,0.250059010833588,1103,1245,1.86436232461199e-06,5.39222220057795,1245,FALSE
"200679_x_at",9.31013574616667,2.97838476728533e-06,1.45053420087595e-08,-15.2454253896776,10.3586934734279,-1.58492413433333,"3146","HMGB1","high mobility group box 1",0.999999985494675,9,0.991,0.61031848958573,156,266,1.45053420087595e-08,10.3586934734279,266,FALSE
"200680_x_at",10.6599040181667,3.2416263967801e-06,1.65416326420054e-08,-15.0503129577414,10.227988799871,-1.44404305033333,"3146","HMGB1","high mobility group box 1",0.999999983458384,6,0.994,0.782860036223826,39,279,1.65416326420054e-08,10.227988799871,279,FALSE
"200681_at",8.58426241333333,3.85455364770978e-05,6.82434006581264e-07,-10.373584615002,6.43754634835214,-1.02041217666666,"2739","GLO1","glyoxalase I",0.999999317565953,24,0.976,0.517529741984755,293,967,6.82434006581264e-07,6.43754634835214,967,FALSE
"200687_s_at",7.28692258083333,1.72439212621454e-06,5.91410113213146e-09,-16.6417188377098,11.2437831753811,-1.97700713833333,"23450","SF3B3","splicing factor 3b subunit 3",0.999999994085917,6,0.994,0.351690148731405,710,186,5.91410113213146e-09,11.2437831753811,186,FALSE
"200753_x_at",8.9023747455,7.68650931311249e-06,6.24199384549052e-08,-13.2017265858324,8.89273390558381,-1.34780799633334,"693221///6427","MIR636///SRSF2","microRNA 636///serine and arginine rich splicing factor 2",0.999999937580074,11,0.989,0.558194198940288,223,444,6.24199384549052e-08,8.89273390558381,444,FALSE
"200754_x_at",10.3100325745,3.26870040299809e-05,5.36795018533868e-07,-10.631608586978,6.68623560233364,-1.07929272433334,"693221///6427","MIR636///SRSF2","microRNA 636///serine and arginine rich splicing factor 2",0.999999463204953,21,0.979,0.738135796317592,70,897,5.36795018533868e-07,6.68623560233364,897,FALSE
"200758_s_at",8.36256878233333,1.10556295957254e-06,2.72978508536429e-09,17.9395491663249,11.9947482319697,1.74649908266667,"4779","NFE2L1","nuclear factor, erythroid 2 like 1",0.999999997270233,7,0.993,0.489190535347547,325,135,2.72978508536429e-09,11.9947482319697,135,FALSE
"200759_x_at",8.6193108845,1.69073950851047e-05,2.15127215672519e-07,11.6649755378926,7.62932208660732,1.30511311766667,"4779","NFE2L1","nuclear factor, erythroid 2 like 1",0.999999784872784,19,0.981,0.522010005410592,284,695,2.15127215672519e-07,7.62932208660732,695,FALSE
"200761_s_at",10.2071016753333,4.15348185377066e-05,7.58907795503775e-07,10.261100818951,6.32737717203352,1.01193624266667,"10550","ARL6IP5","ADP ribosylation factor like GTPase 6 interacting protein 5",0.999999241092157,24,0.976,0.724978088503975,80,995,7.58907795503775e-07,6.32737717203352,995,FALSE
"200772_x_at",11.4932376216667,5.96393885954901e-05,1.29586819664275e-06,-9.70969255449667,5.77126185049116,-1.00214002333333,"100506248///100422885///100422872///100302285///728026///5757","LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA","prothymosin alpha///microRNA 1244-2///microRNA 1244-3///microRNA 1244-1///prothymosin alpha-like///prothymosin, alpha",0.99999870413171,18,0.982,0.889385483440285,11,1160,1.29586819664275e-06,5.77126185049116,1160,FALSE
"200779_at",10.368778062,2.91378272524451e-06,1.37495371396997e-08,15.325570254204,10.4118594617132,1.72185220266667,"468","ATF4","activating transcription factor 4",0.99999998625048,5,0.995,0.745645261076488,61,258,1.37495371396997e-08,10.4118594617132,258,FALSE
"200782_at",8.72210513433333,3.07677179783025e-05,4.87331390383355e-07,-10.7370327137274,6.78626564158765,-1.07021958266667,"308","ANXA5","annexin A5",0.999999512668586,23,0.977,0.535150245272258,272,866,4.87331390383355e-07,6.78626564158765,866,FALSE
"200783_s_at",8.9811778475,3.68841726074877e-06,2.01033076123115e-08,-14.7648971010214,10.0334748610066,-2.542625065,"3925","STMN1","stathmin 1",0.999999979896709,25,0.975,0.568267638493592,221,298,2.01033076123115e-08,10.0334748610066,298,FALSE
"200797_s_at",10.0999646135,1.29364309183851e-05,1.40307334880701e-07,12.176964790064,8.06754325138185,1.282140433,"4170","MCL1","BCL2 family apoptosis regulator",0.999999859692671,21,0.979,0.711282704833715,89,593,1.40307334880701e-07,8.06754325138185,593,FALSE
"200802_at",8.06104889716667,2.53318694975213e-05,3.71117100457514e-07,11.0388993573113,7.06776158182513,1.137190377,"6301","SARS","seryl-tRNA synthetase",0.999999628882886,12,0.988,0.450647099108888,414,801,3.71117100457514e-07,7.06776158182513,801,FALSE
"200822_x_at",10.3612724763333,2.97838476728533e-06,1.45991242365335e-08,-15.2357994246016,10.3522875282628,-1.58142852733333,"7167","TPI1","triosephosphate isomerase 1",0.999999985400893,10,0.99,0.744685818343823,62,268,1.45991242365335e-08,10.3522875282628,268,FALSE
"200825_s_at",9.65132246466667,9.26232504097597e-06,8.55505102092888e-08,12.7941560243696,8.57245438859971,1.30717931066667,"10525","HYOU1","hypoxia up-regulated 1",0.999999914449501,10,0.99,0.653932556773084,123,505,8.55505102092888e-08,8.57245438859971,505,FALSE
"200830_at",8.89985404133333,5.09570243761553e-05,1.02799447438316e-06,-9.94526664424925,6.01217167463216,-1.121035204,"5708","PSMD2","proteasome 26S subunit, non-ATPase 2",0.999998972005455,16,0.984,0.557871976078367,233,1091,1.02799447438316e-06,6.01217167463216,1091,TRUE
"200862_at",7.32828440466667,3.76330927504404e-06,2.07179897903659e-08,-14.7212595476038,10.003381608705,-1.82203805466667,"1718","DHCR24","24-dehydrocholesterol reductase",0.999999979282027,18,0.982,0.356977451155102,703,301,2.07179897903659e-08,10.003381608705,301,FALSE
"200894_s_at",7.3892793435,4.77146722588684e-05,9.37939705086376e-07,-10.0398174598132,6.10745563370137,-1.01195416766667,"2288","FKBP4","FK506 binding protein 4",0.999999062060232,28,0.972,0.364774464391904,687,1065,9.37939705086376e-07,6.10745563370137,1065,FALSE
"200896_x_at",10.1425836363333,7.77846558937733e-06,6.34512236463153e-08,-13.1802571182381,8.87611318646958,-1.28405552733333,"3068","HDGF","hepatoma-derived growth factor",0.999999936548789,9,0.991,0.716730715628169,78,446,6.34512236463153e-08,8.87611318646958,446,FALSE
"200904_at",7.89401148016667,3.67358570989784e-07,2.75491717409489e-10,22.3763205169229,14.1439090788433,2.35389281966667,"3133","HLA-E","major histocompatibility complex, class I, E",0.999999999724526,7,0.993,0.429294623373992,461,40,2.75491717409489e-10,14.1439090788433,40,FALSE
"200905_x_at",10.0855250251667,3.51556374781284e-05,5.93482458021262e-07,10.5230526854806,6.58228238115789,1.06917692966666,"3133","HLA-E","major histocompatibility complex, class I, E",0.999999406517509,34,0.966,0.709436885106334,99,923,5.93482458021262e-07,6.58228238115789,923,FALSE
"200920_s_at",10.4782990673333,1.07948677459517e-06,2.52488835345006e-09,18.0756802789597,12.0698769582747,1.808399232,"694","BTG1","BTG anti-proliferation factor 1",0.99999999747513,14,0.986,0.759645385424923,54,127,2.52488835345006e-09,12.0698769582747,127,FALSE
"200921_s_at",10.1270841021667,8.88394586804028e-07,1.45064143330469e-09,19.0709983997864,12.5997391979111,1.86348012233333,"694","BTG1","BTG anti-proliferation factor 1",0.999999998549377,11,0.989,0.71474940250001,81,88,1.45064143330469e-09,12.5997391979111,88,FALSE
"200924_s_at",8.7781150835,3.72164582235346e-06,2.03524846983756e-08,14.7470345354613,10.0211679804664,1.51946119433334,"6520","SLC3A2","solute carrier family 3 member 2",0.999999979647532,15,0.985,0.542310024811318,249,299,2.03524846983756e-08,10.0211679804664,299,FALSE
"200962_at",6.74896321466667,9.00323367477973e-05,2.37314673375148e-06,9.11545790510843,5.14038299370236,1.23403930666667,"6160","RPL31","ribosomal protein L31",0.999997626853079,37,0.963,0.28292253654764,1004,1312,2.37314673375148e-06,5.14038299370236,1312,FALSE
"200966_x_at",11.05999715,9.4556053759068e-06,8.78545501776068e-08,-12.7603121962367,8.5453998765332,-1.23610542666666,"226","ALDOA","aldolase, fructose-bisphosphate A",0.99999991214546,14,0.986,0.834004139399043,29,508,8.78545501776068e-08,8.5453998765332,508,FALSE
"201000_at",9.80706198666667,9.19275528103635e-06,8.47398017675778e-08,12.8063010178925,8.58214556986036,1.41406853333333,"16","AARS","alanyl-tRNA synthetase",0.999999915260209,14,0.986,0.673840816995219,114,504,8.47398017675778e-08,8.58214556986036,504,FALSE
"201008_s_at",7.86758496016667,1.79782736716833e-05,2.35106825336142e-07,11.5609692720325,7.53804217865457,1.17860339966667,"10628","TXNIP","thioredoxin interacting protein",0.999999764893173,43,0.957,0.425916508235527,522,715,2.35106825336142e-07,7.53804217865457,715,FALSE
"201012_at",6.189437452,1.73376319483086e-05,2.23875046282687e-07,11.6181972747951,7.58836429714706,1.17228388733333,"301","ANXA1","annexin A1",0.999999776124953,47,0.953,0.211398081219232,1266,706,2.23875046282687e-07,7.58836429714706,706,FALSE
"201020_at",7.8061915335,9.05657824882979e-05,2.39852314664939e-06,-9.10527814662413,5.1292752513784,-1.05873716966667,"7533","YWHAH","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta",0.999997601476664,29,0.971,0.418068556101652,528,1316,2.39852314664939e-06,5.1292752513784,1316,FALSE
"201038_s_at",8.0225483955,2.94732337921972e-05,4.60603396724752e-07,-10.7989535522749,6.84459881510894,-1.04762812766667,"8125","ANP32A","acidic nuclear phosphoprotein 32 family member A",0.999999539396582,17,0.983,0.445725560914731,432,854,4.60603396724752e-07,6.84459881510894,854,FALSE
"201041_s_at",8.64458771633333,3.07513945747583e-09,1.60067494056037e-13,45.4256183447112,19.8647357847515,4.471337214,"1843","DUSP1","dual specificity phosphatase 1",0.999999999999858,8,0.992,0.525241155341367,274,2,1.60067494056037e-13,19.8647357847515,2,FALSE
"201043_s_at",8.00557478216667,0.000227721724751787,8.32168278105296e-06,-7.97405879802121,3.82690146926485,-1.06770708766667,"8125","ANP32A","acidic nuclear phosphoprotein 32 family member A",0.999991678316518,39,0.961,0.443555815516707,463,1487,8.32168278105296e-06,3.82690146926485,1487,FALSE
"201044_x_at",5.898194659,1.17086295547689e-08,1.07074801598252e-12,37.9514016061108,18.6358976335786,3.79541575333333,"1843","DUSP1","dual specificity phosphatase 1",0.999999999998948,5,0.995,0.174168370761629,1369,5,1.07074801598252e-12,18.6358976335786,5,FALSE
"201050_at",7.8169872055,4.68552211334987e-06,2.88801271549869e-08,14.2477546860992,9.67062944142282,1.38034264166667,"23646","PLD3","phospholipase D family member 3",0.999999971119889,7,0.993,0.419448572199613,493,337,2.88801271549869e-08,9.67062944142282,337,FALSE
"201088_at",9.07578444866667,4.67805339976547e-06,2.8406286762179e-08,-14.2710060119523,9.68723975511226,-1.79910420933334,"3838","KPNA2","karyopherin subunit alpha 2",0.999999971593729,17,0.983,0.580361247171534,192,332,2.8406286762179e-08,9.68723975511226,332,FALSE
"201090_x_at",11.205239285,1.31533331783869e-06,3.70482544027723e-09,-17.4159151498169,11.6994806942191,-1.70950351666667,"10376","TUBA1B","tubulin alpha 1b",0.999999996295192,7,0.993,0.852570513442482,22,154,3.70482544027723e-09,11.6994806942191,154,FALSE
"201097_s_at",9.0960608245,3.98657581980671e-05,7.16745135961591e-07,10.3215075985926,6.38667520133039,1.085808633,"378","ARF4","ADP ribosylation factor 4",0.99999928325482,15,0.985,0.582953186335517,184,982,7.16745135961591e-07,6.38667520133039,982,FALSE
"201111_at",7.50425436766667,1.91302669043969e-06,7.15972012833917e-09,-16.3346798838967,11.0563896735428,-1.96267919,"1434","CSE1L","chromosome segregation 1 like",0.999999992840297,11,0.989,0.379471778668728,637,204,7.15972012833917e-09,11.0563896735428,204,FALSE
"201112_s_at",8.73816685016667,6.95145603020865e-06,5.23404135712289e-08,-13.4344541298147,9.07115805016618,-1.47042164566667,"1434","CSE1L","chromosome segregation 1 like",0.9999999476596,18,0.982,0.53720342236127,263,411,5.23404135712289e-08,9.07115805016618,411,FALSE
"201120_s_at",7.09042219016667,7.42155983253224e-05,1.76732892582661e-06,-9.40117678270063,5.44796624977968,-1.01956428166667,"10857","PGRMC1","progesterone receptor membrane component 1",0.99999823267094,28,0.972,0.32657140648213,844,1230,1.76732892582661e-06,5.44796624977968,1230,FALSE
"201127_s_at",7.075797123,2.10560204974516e-05,2.87678963175059e-07,-11.3276084017837,7.33035902565701,-1.179348484,"47","ACLY","ATP citrate lyase",0.99999971232103,11,0.989,0.324701876903632,825,747,2.87678963175059e-07,7.33035902565701,747,FALSE
"201128_s_at",8.20492729283333,8.34052727496441e-06,7.30701886549237e-08,-12.9966148082843,8.73281606236213,-1.45483769233333,"47","ACLY","ATP citrate lyase",0.999999926929823,12,0.988,0.469039145678,374,479,7.30701886549237e-08,8.73281606236213,479,FALSE
"201144_s_at",7.79233875333333,3.6845018681661e-05,6.31436351252243e-07,-10.456487848123,6.51805639428763,-1.206369994,"1965","EIF2S1","eukaryotic translation initiation factor 2 subunit alpha",0.999999368563612,22,0.978,0.416297748352813,524,937,6.31436351252243e-07,6.51805639428763,937,FALSE
"201170_s_at",6.476817857,6.35994095458208e-05,1.4212450144472e-06,9.61702341462487,5.67509531083577,1.02024845533333,"8553","BHLHE40","basic helix-loop-helix family member e40",0.999998578754881,59,0.941,0.248134060706074,1149,1185,1.4212450144472e-06,5.67509531083577,1185,FALSE
"201173_x_at",8.28268177983333,3.85455364770978e-05,6.78256711460706e-07,-10.3801183353307,6.44391251834038,-1.19976837633333,"10726","NUDC","nuclear distribution C, dynein complex regulator",0.999999321743248,18,0.982,0.478978540256562,358,959,6.78256711460706e-07,6.44391251834038,959,FALSE
